OML UID,Entity / Source,Survey Type,Status,Assignee,Neighborhood,Zone,Lat,Long
BC862,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC863,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC864,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC865,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC866,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC867,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC868,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC869,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC870,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC871,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC872,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC873,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC874,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC875,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC876,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC877,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC878,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC879,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC880,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC881,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC882,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC883,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC884,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC885,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC886,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC887,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC888,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC889,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC890,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC891,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC892,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC893,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC894,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC895,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC896,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC897,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC898,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC899,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC900,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC901,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC902,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC903,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC904,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC905,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC906,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC907,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC908,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC909,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC910,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC911,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC912,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC913,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC914,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC915,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC916,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC917,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC918,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC919,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC920,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC921,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC922,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC923,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC924,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC925,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC926,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC927,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC928,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC929,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC930,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC931,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC932,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC933,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC934,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC935,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC936,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC937,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC938,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC939,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC940,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC941,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC942,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC943,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC944,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC945,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC946,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC947,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC948,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC949,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC950,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC951,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC952,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC953,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC954,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC955,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC956,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC957,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC958,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC959,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC960,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC961,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC962,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC963,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC964,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC965,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC966,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC967,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC968,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC969,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC970,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC971,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC972,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC973,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC974,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC975,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC976,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC977,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC978,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC979,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC980,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC981,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC982,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC983,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC984,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC985,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC986,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC987,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC988,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC989,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC990,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC991,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC992,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC993,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC994,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC995,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC996,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC997,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC998,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC999,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1000,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1001,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1002,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1003,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1004,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1005,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1006,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1007,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1008,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1009,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1010,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1011,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1012,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1013,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1014,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1015,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1016,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1017,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1018,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1019,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1020,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1021,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1022,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1023,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1024,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1025,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1026,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1027,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1028,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1029,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1030,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1031,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1032,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1033,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1034,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1035,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1036,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1037,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1038,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1039,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1040,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1041,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1042,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1043,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1044,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1045,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1046,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1047,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1048,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1049,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1050,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1051,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1052,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1053,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1054,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1055,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1056,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1057,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1058,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1059,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1060,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1061,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1062,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1063,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1064,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1065,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1066,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1067,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1068,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1069,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1070,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1071,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1072,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1073,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1074,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1075,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1076,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1077,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1078,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1079,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1080,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1081,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1082,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1083,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1084,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1085,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1086,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1087,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1088,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1089,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1090,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1091,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1092,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1093,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1094,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1095,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1096,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1097,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1098,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1099,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1100,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1101,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1102,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1103,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1104,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1105,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1106,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1107,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1108,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1109,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1110,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1111,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1112,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1113,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1114,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1115,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1116,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1117,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1118,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1119,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1120,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1121,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1122,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1123,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1124,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1125,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1126,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1127,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1128,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1129,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1130,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1131,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1132,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1133,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1134,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1135,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1136,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1137,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1138,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1139,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1140,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1141,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1142,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1143,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1144,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1145,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1146,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1147,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1148,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1149,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1150,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1151,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1152,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1153,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1154,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1155,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1156,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1157,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1158,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1159,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1160,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1161,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1162,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1163,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1164,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1165,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1166,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1167,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1168,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1169,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1170,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1171,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1172,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1173,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1174,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
